id	group	element	pos	alleleA	alleleB	alleleC	alleleD	alleleE	posControl	negControl
maptprom_chr17_45893694_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893694	chr17_45893694	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893695_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893695	chr17_45893695	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893696_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893696	chr17_45893696	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893697_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893697	chr17_45893697	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893698_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893698	chr17_45893698	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893699_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893699	chr17_45893699	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893700_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893700	chr17_45893700	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893701_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893701	chr17_45893701	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893702_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893702	chr17_45893702	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893703_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893703	chr17_45893703	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893704_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893704	chr17_45893704	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893705_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893705	chr17_45893705	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893706_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893706	chr17_45893706	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893707_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893707	chr17_45893707	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893708_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893708	chr17_45893708	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893709_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893709	chr17_45893709	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893710_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893710	chr17_45893710	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893711_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893711	chr17_45893711	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893712_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893712	chr17_45893712	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893713_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893713	chr17_45893713	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893714_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893714	chr17_45893714	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893715_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893715	chr17_45893715	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893716_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893716	chr17_45893716	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893717_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893717	chr17_45893717	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893718_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893718	chr17_45893718	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893719_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893719	chr17_45893719	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893720_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893720	chr17_45893720	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893721_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893721	chr17_45893721	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893722_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893722	chr17_45893722	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893723_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893723	chr17_45893723	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893724_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893724	chr17_45893724	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893725_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893725	chr17_45893725	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893726_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893726	chr17_45893726	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893727_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893727	chr17_45893727	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893728_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893728	chr17_45893728	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893729_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893729	chr17_45893729	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893730_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893730	chr17_45893730	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893731_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893731	chr17_45893731	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893732_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893732	chr17_45893732	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893733_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893733	chr17_45893733	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893734_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893734	chr17_45893734	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893735_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893735	chr17_45893735	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893736_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893736	chr17_45893736	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893737_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893737	chr17_45893737	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893738_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893738	chr17_45893738	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893739_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893739	chr17_45893739	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893740_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893740	chr17_45893740	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893741_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893741	chr17_45893741	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893742_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893742	chr17_45893742	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893743_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893743	chr17_45893743	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893744_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893744	chr17_45893744	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893745_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893745	chr17_45893745	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893746_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893746	chr17_45893746	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893747_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893747	chr17_45893747	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893748_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893748	chr17_45893748	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893749_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893749	chr17_45893749	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893750_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893750	chr17_45893750	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893751_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893751	chr17_45893751	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893752_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893752	chr17_45893752	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893753_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893753	chr17_45893753	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893754_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893754	chr17_45893754	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893755_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893755	chr17_45893755	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893756_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893756	chr17_45893756	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893757_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893757	chr17_45893757	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893758_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893758	chr17_45893758	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893759_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893759	chr17_45893759	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893760_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893760	chr17_45893760	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893761_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893761	chr17_45893761	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893762_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893762	chr17_45893762	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893763_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893763	chr17_45893763	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893764_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893764	chr17_45893764	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893765_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893765	chr17_45893765	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893766_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893766	chr17_45893766	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893767_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893767	chr17_45893767	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893768_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893768	chr17_45893768	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893769_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893769	chr17_45893769	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893770_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893770	chr17_45893770	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893771_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893771	chr17_45893771	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893772_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893772	chr17_45893772	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893773_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893773	chr17_45893773	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893774_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893774	chr17_45893774	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893775_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893775	chr17_45893775	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893776_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893776	chr17_45893776	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893777_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893777	chr17_45893777	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893778_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893778	chr17_45893778	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893779_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893779	chr17_45893779	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893780_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893780	chr17_45893780	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893781_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893781	chr17_45893781	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893782_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893782	chr17_45893782	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893783_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893783	chr17_45893783	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893784_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893784	chr17_45893784	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893785_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893785	chr17_45893785	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893786_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893786	chr17_45893786	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893787_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893787	chr17_45893787	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893788_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893788	chr17_45893788	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893789_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893789	chr17_45893789	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893790_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893790	chr17_45893790	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893791_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893791	chr17_45893791	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893792_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893792	chr17_45893792	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893793_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893793	chr17_45893793	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893794_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893794	chr17_45893794	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893795_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893795	chr17_45893795	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893796_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893796	chr17_45893796	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893797_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893797	chr17_45893797	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893798_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893798	chr17_45893798	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893799_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893799	chr17_45893799	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893800_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893800	chr17_45893800	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893801_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893801	chr17_45893801	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893802_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893802	chr17_45893802	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893803_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893803	chr17_45893803	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893804_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893804	chr17_45893804	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893805_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893805	chr17_45893805	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893806_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893806	chr17_45893806	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893807_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893807	chr17_45893807	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893808_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893808	chr17_45893808	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893809_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893809	chr17_45893809	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893810_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893810	chr17_45893810	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893811_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893811	chr17_45893811	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893812_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893812	chr17_45893812	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893813_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893813	chr17_45893813	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893814_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893814	chr17_45893814	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893815_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893815	chr17_45893815	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893816_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893816	chr17_45893816	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893817_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893817	chr17_45893817	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893818_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893818	chr17_45893818	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893819_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893819	chr17_45893819	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893820_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893820	chr17_45893820	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893821_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893821	chr17_45893821	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893822_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893822	chr17_45893822	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893823_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893823	chr17_45893823	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893824_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893824	chr17_45893824	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893825_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893825	chr17_45893825	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893826_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893826	chr17_45893826	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893827_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893827	chr17_45893827	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893828_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893828	chr17_45893828	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893829_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893829	chr17_45893829	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893830_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893830	chr17_45893830	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893831_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893831	chr17_45893831	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893832_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893832	chr17_45893832	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893833_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893833	chr17_45893833	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893834_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893834	chr17_45893834	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893835_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893835	chr17_45893835	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893836_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893836	chr17_45893836	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893837_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893837	chr17_45893837	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893838_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893838	chr17_45893838	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893839_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893839	chr17_45893839	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893840_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893840	chr17_45893840	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893841_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893841	chr17_45893841	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893842_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893842	chr17_45893842	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893843_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893843	chr17_45893843	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893844_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893844	chr17_45893844	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893845_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893845	chr17_45893845	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893846_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893846	chr17_45893846	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893847_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893847	chr17_45893847	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893848_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893848	chr17_45893848	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893849_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893849	chr17_45893849	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893850_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893850	chr17_45893850	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
maptprom_chr17_45893851_referenceseq	MAPTpromoterRefseq	maptprom_chr17_45893851	chr17_45893851	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
